date,state,cases,deaths
2020-02-28,NYC,0,0
2020-11-28,HI,75,0
2021-01-20,FL,12645,182
2020-08-24,UT,325,8
2020-03-08,KS,1,0
2021-01-29,HI,104,1
2020-06-15,CO,169,6
2021-06-28,GA,190,0
2020-07-20,AS,0,0
2020-08-11,PR,422,13
2021-04-16,KS,541,9
2020-07-08,KS,717,2
2020-12-02,AR,2212,10
2020-03-02,FL,2,0
2021-01-11,MP,0,0
2021-02-27,HI,133,2
2020-12-28,PW,0,0
2020-03-10,MA,63,0
2020-02-11,OK,0,0
2020-05-01,TX,1142,43
2020-08-16,KS,0,0
2020-02-29,AR,0,0
2020-03-25,PW,0,0
2020-10-12,FL,2678,45
2020-10-30,PW,0,0
2021-08-28,KS,1067,3
2020-04-02,WV,26,0
2021-07-25,PR,174,3
2020-09-20,PW,0,0
2020-12-11,NYC,4074,29
2021-04-24,FL,4673,59
2020-09-24,OK,1172,14
2020-10-21,MP,2,0
2020-07-07,WV,63,0
2021-03-15,PR,17,0
2021-07-11,AS,0,0
2020-02-26,TX,0,0
2021-05-08,PR,278,3
2020-11-02,PR,74,5
2021-08-25,GA,10677,91
2020-08-02,PR,121,3
2020-06-28,AS,0,0
2021-05-07,WV,339,6
2020-03-16,HI,1,0
2020-02-21,AR,0,0
2021-04-18,KS,0,0
2020-11-23,WV,636,5
2021-03-27,AR,165,7
2020-09-19,AR,1078,8
2020-11-07,GA,2072,37
2021-01-02,GA,7533,2
2021-04-22,UT,472,1
2021-02-15,PR,24,9
2021-02-04,TX,15283,273
2021-02-23,WV,285,11
2020-07-31,UT,539,4
2020-11-04,GA,2773,43
2020-05-17,OK,60,1
2020-02-27,TX,0,0
2020-09-28,WV,164,3
2020-12-15,FL,11307,115
2020-05-25,PW,0,0
2020-12-21,MP,0,0
2021-02-16,OK,421,23
2021-03-06,GA,2269,90
2020-06-01,GA,889,22
2020-07-05,GA,2120,3
2020-02-10,AR,0,0
2021-07-29,GA,4612,11
2021-03-04,GA,2886,125
2021-05-17,MP,0,0
2021-02-08,AK,86,0
2021-04-30,UT,338,5
2020-08-18,WV,99,4
2020-12-07,MA,2481,63
2020-03-04,AS,0,0
2020-07-11,PW,0,0
2021-07-01,FL,2890,25
2021-08-30,PR,137,10
2020-04-30,PR,19,0
2021-01-07,UT,4597,29
2020-11-20,NYC,2284,12
2020-04-24,CO,1002,121
2020-05-19,TX,1219,28
2020-05-21,MP,0,0
2020-12-29,GA,9450,83
2021-06-28,TX,183,15
2020-03-02,MP,0,0
2020-07-26,AK,185,0
2020-07-12,OK,512,5
2021-02-19,WV,295,12
2021-01-19,PW,0,0
2021-04-04,AK,132,0
2020-04-15,HI,11,0
2020-05-17,HI,0,0
2020-06-25,MA,160,18
2020-08-02,UT,379,0
2021-08-13,CO,786,9
2020-06-21,AK,11,0
2020-10-11,MA,563,19
2020-08-07,KS,921,12
2021-09-07,AS,0,0
2021-04-23,MA,1621,8
2020-11-13,CO,6439,36
2021-06-25,TX,1678,17
2021-02-13,PR,239,6
2021-08-17,CO,904,6
2020-03-15,MP,0,0
2021-02-04,PW,0,0
2020-12-30,CO,2451,63
2021-01-29,GA,6558,159
2020-10-05,HI,81,1
2021-01-06,OK,4151,51
2021-07-17,MP,0,0
2020-06-13,NYC,383,26
2021-07-01,TX,2246,8
2021-01-07,PR,69,14
2020-07-28,UT,422,9
2021-02-11,MA,2450,54
2021-03-28,NYC,4456,64
2020-05-02,WV,33,3
2020-04-02,PR,75,2
2021-01-31,UT,1194,2
2020-07-03,KS,929,5
2021-02-07,NYC,5286,84
2020-05-14,GA,326,22
2021-06-06,NYC,360,-5
2021-05-04,PW,0,0
2021-01-04,PW,0,0
2020-07-28,TX,8342,265
2021-03-31,AS,0,0
2020-09-08,MA,171,14
2020-09-09,CO,246,4
2020-10-07,GA,1796,30
2020-11-16,MP,0,0
2021-08-27,FL,21393,150
2021-06-04,UT,288,3
2021-08-15,UT,807,4
2020-06-09,WV,18,0
2020-05-23,UT,152,1
2021-06-06,OK,94,0
2021-06-08,WV,96,1
2020-03-10,GA,13,0
2020-03-31,PW,0,0
2020-04-22,KS,186,3
2020-05-09,MP,0,0
2020-04-08,OK,97,7
2020-06-12,CO,175,12
2020-09-14,HI,65,0
2020-01-22,AS,0,0
2021-08-02,MA,703,2
2020-02-20,UT,0,0
2020-08-16,UT,306,1
2021-06-19,TX,2004,20
2020-02-19,NYC,0,0
2020-12-19,WV,1464,31
2020-04-01,HI,28,0
2020-10-08,AR,1265,22
2020-10-31,MA,1430,12
2021-08-10,AS,0,0
2021-06-18,HI,57,2
2021-07-20,MA,452,9
2021-04-05,MP,0,0
2020-09-28,GA,956,15
2021-04-04,FL,3531,30
2021-05-31,PR,9,6
2020-02-17,PR,0,0
2021-03-29,UT,194,0
2021-04-10,HI,202,1
2021-07-03,GA,341,3
2020-11-24,AR,2122,18
2021-05-19,WV,261,4
2020-03-12,TX,4,0
2020-04-08,PW,0,0
2020-05-14,PW,0,0
2020-07-21,TX,9305,257
2020-09-04,TX,5482,96
2021-06-13,PW,0,0
2020-08-03,AK,59,0
2020-12-30,OK,4828,59
2020-08-10,AK,68,0
2020-11-08,CO,3017,5
2021-05-06,PR,362,10
2020-08-10,FL,5742,184
2020-09-16,KS,971,52
2020-02-24,PR,0,0
2021-05-23,PW,0,0
2021-01-29,UT,1517,35
2021-07-24,MA,423,2
2021-07-03,HI,44,0
2020-03-02,WV,0,0
2021-05-14,WV,297,5
2021-02-12,GA,3900,195
2020-08-10,CO,379,5
2020-11-19,CO,6107,79
2020-06-20,HI,10,0
2020-12-27,AR,908,41
2020-02-23,PW,0,0
2021-06-18,TX,934,11
2020-03-27,PR,60,3
2020-06-12,UT,360,5
2020-01-24,GA,0,0
2021-08-15,MP,0,0
2021-05-27,AR,218,2
2021-02-14,MA,1882,69
2021-03-23,GA,1791,32
2020-08-15,UT,314,1
2020-02-15,TX,0,0
2021-07-31,OK,1404,9
2020-07-01,FL,9423,74
2020-03-28,PW,0,0
2021-06-07,CO,317,12
2020-06-20,GA,1814,6
2021-05-29,KS,105,0
2020-10-30,GA,1804,32
2020-04-19,GA,505,21
2020-04-13,CO,388,18
2021-07-02,PW,0,0
2021-08-22,HI,885,1
2020-04-16,HI,9,0
2020-04-09,KS,30,5
2020-12-11,PW,0,0
2020-10-19,OK,926,18
2021-02-26,MP,0,0
2020-12-22,AK,437,0
2021-04-02,MA,2440,28
2021-08-30,GA,7713,30
2021-05-12,CO,1213,31
2020-06-12,PR,12,1
2021-07-08,AS,0,0
2021-02-25,PW,0,0
2021-02-07,AR,672,15
2020-10-16,CO,1312,10
2021-07-30,WV,268,2
2020-04-12,UT,132,0
2020-11-24,GA,3676,6
2020-07-31,MA,387,15
2020-05-08,MP,0,0
2020-04-11,MA,3073,124
2020-12-27,FL,8008,125
2020-05-11,TX,1000,34
2021-04-17,MP,0,0
2020-02-23,HI,0,0
2020-09-12,CO,415,3
2020-12-21,PR,104,13
2021-01-04,OK,2775,48
2021-05-30,GA,261,0
2020-06-30,PR,85,1
2020-04-02,AS,0,0
2020-10-15,OK,1306,9
2020-05-09,WV,24,1
2020-09-25,MP,0,0
2021-08-15,KS,818,3
2020-09-13,AR,509,12
2021-01-02,PR,47,8
2020-03-29,PR,24,3
2020-12-12,OK,3191,48
2021-08-14,GA,6466,12
2020-04-10,UT,41,2
2020-05-01,CO,486,43
2020-02-21,AS,0,0
2021-08-16,UT,809,4
2021-04-13,NYC,1941,56
2020-07-18,AR,771,4
2021-01-08,PR,820,16
2020-09-22,CO,654,7
2021-01-12,NYC,4187,56
2020-09-18,TX,3422,62
2020-11-14,GA,3035,51
2021-09-07,HI,497,0
2020-02-18,KS,0,0
2020-07-20,KS,1369,8
2021-05-02,MA,893,6
2020-09-08,AK,34,1
2020-03-14,WV,0,0
2021-07-24,WV,134,0
2020-04-03,AK,11,0
2020-11-03,GA,2049,30
2021-05-22,KS,92,0
2021-05-29,AR,160,0
2020-12-09,AS,0,0
2020-04-17,CO,465,18
2020-10-13,AR,680,25
2020-11-04,NYC,1282,10
2020-01-27,WV,0,0
2020-11-18,NYC,2359,10
2021-02-08,MP,0,0
2020-06-22,PA,459,0
2020-06-02,IA,317,12
2020-05-04,TN,114,9
2021-08-02,RMI,0,0
2021-01-06,OH,7814,121
2020-12-10,NM,1781,42
2020-04-18,PA,1791,80
2021-02-03,PA,3092,143
2020-10-31,OH,2915,10
2021-07-19,IA,158,0
2021-01-05,NM,1184,15
2021-06-19,RMI,0,0
2020-08-05,IA,614,12
2020-02-23,OH,0,0
2020-08-14,PA,808,36
2020-05-14,SD,60,4
2020-07-17,OH,1679,9
2020-08-23,NY,293,6
2021-02-18,RMI,0,0
2020-08-08,IA,421,12
2020-11-12,NM,1742,27
2020-03-14,PA,18,0
2020-07-15,IA,444,10
2020-07-26,OH,889,10
2020-03-04,NY,1,0
2020-09-04,OH,1332,22
2021-07-13,NY,285,5
2021-02-28,IA,322,1
2021-02-10,PA,3006,125
2020-08-19,OH,958,36
2020-04-25,RMI,0,0
2021-04-22,TN,1040,15
2020-04-10,NY,5218,237
2020-12-09,IA,2465,102
2021-05-03,PA,1646,1
2020-08-22,IA,729,9
2021-05-13,PA,2058,38
2020-05-01,NM,102,10
2021-04-01,TN,1125,11
2021-05-17,NM,180,1
2021-06-02,PA,718,45
2021-08-31,RMI,0,0
2020-02-13,NM,0,0
2020-12-06,PA,8213,69
2021-07-12,NM,101,2
2020-07-16,SD,42,4
2020-05-19,OH,680,63
2020-07-30,NY,465,7
2021-08-18,IA,996,16
2020-12-03,TN,7217,67
2020-11-05,NM,859,14
2021-03-06,NM,282,8
2020-12-14,NY,6015,67
2020-07-02,PA,849,34
2020-04-23,OH,577,46
2020-05-31,TN,271,10
2020-05-31,IA,308,3
2021-05-18,PA,1910,38
2021-01-24,IA,848,1
2020-06-07,TN,321,10
2021-01-02,PA,7898,25
2020-01-28,OH,0,0
2021-03-06,PA,2863,55
2021-04-29,SD,134,0
2020-10-23,SD,1185,9
2020-05-12,IA,539,18
2020-09-02,TN,1714,22
2021-05-05,SD,99,3
2021-05-07,IA,351,3
2020-09-12,OH,1242,8
2020-06-15,RMI,0,0
2021-08-08,NY,1773,5
2021-02-06,SD,188,6
2021-04-20,NM,137,3
2020-03-18,TN,144,0
2020-11-21,PA,7004,112
2020-06-23,IA,321,2
2020-10-31,SD,1433,10
2020-06-03,SD,95,0
2020-02-08,PA,0,0
2021-02-15,IA,333,1
2020-08-19,RMI,0,0
2020-11-09,PA,3388,4
2020-05-24,RMI,0,0
2020-11-22,RMI,0,0
2021-08-16,NM,591,6
2021-05-09,TN,401,10
2020-10-13,PA,1352,16
2020-05-11,NY,720,80
2021-09-06,NY,2459,18
2020-06-01,RMI,0,0
2020-08-06,OH,1166,22
2021-07-16,RMI,0,0
2020-03-15,OH,32,0
2020-03-29,PA,637,4
2020-10-24,OH,2858,22
2021-06-29,TN,263,1
2020-04-11,TN,198,2
2020-03-08,IA,3,0
2021-08-21,SD,110,0
2021-04-22,SD,134,2
2020-08-10,RMI,0,0
2021-04-24,NM,208,3
2021-07-18,IA,157,0
2021-05-06,NY,1543,9
2020-09-22,OH,685,12
2020-05-25,SD,23,0
2020-08-24,NY,194,3
2021-07-01,PA,176,9
2021-07-13,IA,186,0
2021-03-26,TN,1285,6
2020-02-17,TN,0,0
2020-09-24,RMI,0,0
2020-08-05,SD,89,1
2020-12-04,OH,10114,129
2020-06-30,RMI,0,0
2020-11-06,PA,3507,38
2020-12-02,NM,1544,47
2020-03-14,NY,44,0
2021-01-02,NY,9846,97
2021-03-04,TN,1075,23
2020-10-18,RMI,0,0
2020-04-25,NM,139,6
2020-03-21,NY,1451,6
2020-09-20,PA,683,0
2020-12-05,NM,1921,38
2021-05-06,OH,1387,0
2021-07-27,SD,38,0
2020-11-18,NM,2892,28
2020-12-19,SD,564,21
2021-07-01,SD,25,3
2020-06-08,TN,236,5
2020-11-25,OH,10835,156
2020-09-25,SD,457,6
2020-11-23,NM,2252,35
2020-12-12,OH,11252,51
2020-06-10,PA,440,51
2021-01-25,RMI,0,0
2021-08-11,SD,124,1
2020-11-26,IA,3188,41
2021-03-26,NY,4114,12
2021-07-21,OH,785,0
2020-12-22,IA,1083,64
2021-08-04,PA,1397,15
2021-06-14,PA,140,33
2020-10-07,PA,1407,28
2021-05-03,SD,29,3
2020-10-30,OH,3845,16
2021-02-25,OH,2409,80
2020-07-21,NY,464,2
2020-07-04,OH,926,4
2020-12-10,IA,2110,99
2021-08-28,NY,2917,22
2020-10-15,RMI,0,0
2020-07-26,RMI,0,0
2020-03-11,OH,0,0
2021-06-05,NM,71,2
2021-07-23,TN,1666,7
2021-03-20,RMI,0,0
2021-07-09,NM,124,2
2020-09-08,NM,37,1
2020-06-01,OH,471,51
2020-09-03,OH,1345,50
2020-10-10,PA,1744,0
2020-06-16,IA,102,14
2020-11-12,SD,2020,0
2021-05-28,RMI,0,0
2021-04-17,TN,1044,6
2021-03-13,NY,3147,36
2020-07-31,OH,1533,47
2021-08-20,IA,1099,0
2020-07-16,IA,838,11
2021-05-11,NY,959,20
2020-02-05,TN,0,0
2020-11-14,PA,5553,50
2020-07-29,PA,808,14
2020-12-19,NM,1430,24
2021-06-10,OH,344,0
2020-08-17,NY,173,5
2020-09-29,OH,1105,37
2020-07-29,SD,149,6
2021-06-22,NY,127,4
2020-07-01,IA,511,3
2021-03-25,OH,1501,0
2020-03-25,NY,2194,13
2020-10-16,SD,793,3
2021-05-04,NM,204,1
2020-08-27,NM,188,3
2020-04-14,NY,3475,221
2020-08-27,NY,476,3
2020-07-06,RMI,0,0
2021-03-21,OH,931,0
2020-09-29,NY,666,2
2021-06-23,NY,132,6
2020-09-14,OH,1079,4
2020-08-10,IA,285,3
2020-04-23,NM,169,8
2020-05-25,NM,83,7
2020-08-03,OH,932,10
2020-04-12,NM,71,1
2021-01-20,IA,1229,62
2021-06-03,IA,126,4
2020-04-03,PA,1387,12
2020-09-01,OH,1453,27
2021-06-24,PA,200,0
2021-03-16,IA,442,15
2020-02-22,OH,0,0
2020-08-25,OH,844,10
2021-01-21,TN,3375,86
2021-07-15,PA,418,10
2021-04-28,SD,170,1
2021-02-03,OH,3991,94
2020-07-16,NY,384,0
2020-12-21,RMI,0,0
2020-09-30,NY,554,5
2020-09-12,NY,543,2
2020-01-30,RMI,0,0
2020-03-18,PA,43,1
2021-01-18,OH,4312,81
2020-08-27,IA,3269,25
2021-01-02,RMI,0,0
2020-10-05,TN,793,29
2021-02-21,SD,139,4
2021-07-01,TN,252,3
2020-06-01,TN,169,5
2020-02-26,PA,0,0
2021-02-14,SD,110,6
2020-05-31,RMI,0,0
2020-05-17,PA,672,15
2020-05-17,NM,91,5
2021-07-03,NM,50,4
2020-04-15,OH,511,37
2020-02-12,NY,0,0
2021-04-29,IA,443,0
2020-09-28,NM,141,3
2020-05-20,TN,467,2
2020-07-03,IA,221,3
2020-04-14,NM,62,3
2020-11-15,RMI,0,0
2021-07-30,SD,53,0
2021-06-03,OH,490,0
2021-02-26,RMI,0,0
2020-06-17,NM,132,2
2020-09-03,NM,200,3
2020-08-27,OH,1244,32
2020-11-24,IA,2894,19
2020-04-26,NY,2757,116
2021-01-23,NY,7926,96
2021-04-06,IA,524,13
2021-02-07,NY,4743,82
2021-03-01,IA,318,1
2020-06-26,SD,56,1
2020-02-27,OH,0,0
2020-08-31,IA,615,3
2020-05-02,IA,757,5
2021-02-17,IA,598,43
2021-02-09,SD,122,0
2021-08-22,TN,4089,25
2021-04-29,PA,3705,50
2020-12-31,OH,9632,107
2021-01-07,SD,448,25
2021-01-31,NY,5775,89
2021-03-19,RMI,0,0
2021-05-13,NY,1361,9
2020-10-20,OH,2015,8
2020-05-07,TN,664,3
2021-09-03,NM,915,8
2021-06-12,RMI,0,0
2020-11-08,NY,2037,13
2020-07-30,OH,1733,20
2020-07-26,TN,743,20
2020-04-30,NM,198,10
2021-03-18,PA,3115,17
2020-12-18,RMI,0,0
2020-12-07,NM,1859,37
2021-04-12,OH,1934,8
2020-10-03,IA,939,5
2020-11-08,IA,3529,13
2020-06-29,NY,202,6
2021-01-07,OH,10251,94
2020-11-25,TN,5960,66
2021-06-21,IA,17,0
2021-03-29,RMI,0,0
2021-05-15,SD,13,0
2020-03-17,RMI,0,0
2020-08-10,OH,883,4
2020-11-29,SD,801,1
2021-03-08,RMI,0,0
2021-05-15,PA,1923,25
2021-04-12,NM,619,3
2020-11-15,NY,2192,25
2020-08-01,NY,441,13
2020-04-20,OH,1317,38
2021-04-24,RMI,0,0
2021-02-13,RMI,0,0
2021-05-27,TN,308,8
2020-06-30,PA,588,38
2020-07-20,IA,501,4
2020-09-18,NY,442,5
2021-05-21,NM,173,3
2020-07-31,PA,1017,15
2021-03-10,NY,3069,20
2020-07-14,NM,223,2
2021-02-15,NY,2910,50
2020-10-15,NM,668,8
2020-11-15,NM,1030,38
2021-05-01,OH,1707,0
2020-03-16,IA,1,0
2021-08-04,NM,607,3
2020-09-25,TN,1658,20
2021-05-06,IA,380,18
2021-05-19,IA,297,5
2020-11-16,NM,1253,26
2021-02-18,TN,1335,38
2020-09-06,TN,527,21
2021-01-11,TN,2453,108
2021-06-11,NM,125,0
2020-07-09,NM,234,4
2020-02-27,NY,0,0
2020-12-24,OH,8828,95
2020-06-06,IA,332,6
2020-06-03,RMI,0,0
2020-08-19,TN,1907,16
2021-08-04,OH,2167,0
2020-09-25,NM,263,4
2021-07-26,IA,196,0
2021-05-28,OH,660,108
2021-07-26,NY,553,2
2020-04-20,RMI,0,0
2020-03-01,PA,0,0
2021-01-06,SD,608,6
2021-04-25,SD,47,0
2020-12-22,NM,1267,32
2020-01-28,TN,0,0
2020-10-15,SD,797,8
2020-04-17,OH,693,29
2021-04-27,TN,1285,11
2020-03-18,RMI,0,0
2020-07-25,TN,1831,28
2021-07-14,PA,304,13
2021-08-07,NY,2441,7
2020-01-25,PA,0,0
2020-05-29,NM,129,10
2020-04-11,PA,1763,78
2020-11-20,NM,2982,28
2020-03-14,TN,31,0
2020-03-01,NM,0,0
2020-06-15,SD,30,0
2020-08-03,SD,65,0
2020-05-06,NY,1309,575
2020-08-08,RMI,0,0
2021-06-24,OH,303,0
2021-06-01,NY,215,8
2021-08-24,NY,1766,8
2021-07-06,IA,133,2
2021-06-23,RMI,0,0
2020-09-08,OH,1434,39
2021-05-15,TN,568,12
2020-06-23,SD,27,2
2020-11-11,OH,5874,76
2021-08-23,SD,111,0
2020-04-27,SD,33,0
2021-03-10,TN,1357,21
2020-04-26,NM,66,12
2021-08-21,TN,7545,41
2020-07-05,IA,292,0
2021-04-27,NM,153,1
2020-04-08,NM,71,4
2020-10-05,NM,155,3
2021-05-03,TN,507,12
2020-09-28,RMI,0,0
2020-10-19,NY,579,10
2021-06-28,NM,18,2
2021-06-21,SD,6,0
2021-08-16,SD,61,1
2021-01-25,IA,583,0
2021-04-10,NM,0,1
2021-01-01,TN,6166,99
2020-03-13,NY,37,0
2021-06-01,OH,312,0
2020-10-14,SD,876,3
2020-10-28,PA,2321,22
2020-04-11,RMI,0,0
2020-02-15,NM,0,0
2021-04-07,OH,2064,0
2021-04-20,RMI,0,0
2020-08-10,TN,632,14
2021-03-04,NM,258,8
2021-06-12,PA,347,0
2020-03-13,TN,17,0
2020-05-07,NY,1626,98
2021-04-06,OH,1871,98
2020-12-11,OH,22097,239
2020-06-27,NM,211,2
2020-07-21,OH,1047,30
2021-03-06,OH,1506,0
2020-03-28,NY,3315,11
2021-03-08,NY,2562,21
2020-09-10,SD,263,4
2020-08-12,TN,1774,26
2021-02-09,RMI,0,0
2021-02-18,NY,3356,55
2020-11-27,PA,7389,21
2020-11-28,IA,2002,8
2021-04-21,OH,1789,0
2020-10-06,OH,1335,16
2020-09-04,IA,1105,6
2020-11-10,TN,7233,42
2020-04-17,TN,229,6
2020-06-12,SD,77,1
2021-04-10,RMI,0,0
2020-06-06,OH,353,15
2020-03-10,NY,12,0
2020-11-20,NY,3447,29
2021-02-15,PA,1852,23
2020-02-19,IA,0,0
2020-02-06,TN,0,0
2021-01-24,RMI,0,0
2021-05-26,RMI,0,0
2021-02-24,SD,262,1
2020-04-28,OH,444,46
2021-08-21,PA,2727,16
2020-05-30,PA,724,18
2021-05-12,NM,195,3
2020-03-03,OH,0,0
2020-08-12,IA,477,11
2021-03-25,TN,1312,6
2021-08-03,NM,478,0
2021-03-03,PA,2504,69
2021-06-17,RMI,0,0
2020-08-12,NY,314,2
2020-04-12,NY,3336,183
2021-06-29,RMI,0,0
2021-09-01,NM,873,11
2020-05-05,OH,495,79
2020-03-14,OH,0,0
2021-07-09,OH,354,14
2021-03-17,NM,243,4
2020-03-06,PA,0,0
2020-02-10,SD,0,0
2020-11-23,SD,783,0
2020-11-19,NM,3665,24
2020-12-15,SD,345,2
2020-06-16,PA,353,43
2021-01-07,NY,11249,144
2020-11-06,TN,4407,40
2020-05-18,IA,431,13
2021-06-27,NY,148,3
2021-06-23,TN,206,5
2021-06-02,IA,162,4
2020-06-08,OH,361,27
2020-07-24,NY,393,6
2021-03-19,OH,1551,233
2020-07-04,NM,287,4
2021-02-18,IA,714,15
2020-09-16,SD,297,8
2021-03-05,SD,164,0
2020-11-19,RMI,0,0
2020-09-28,TN,681,24
2021-07-28,NY,945,5
2020-12-05,OH,10469,64
2020-12-06,OH,7592,13
2021-02-01,SD,65,0
2020-12-23,PA,9849,230
2020-08-19,IA,311,16
2020-07-16,PA,818,19
2020-10-13,SD,414,5
2021-04-05,TN,444,16
2020-06-21,RMI,0,0
2020-07-23,PA,837,22
2021-05-02,NY,1857,22
2021-07-21,TN,1365,7
2020-02-27,SD,0,0
2020-02-02,RMI,0,0
2020-12-28,NM,691,31
2020-11-05,TN,4180,50
2021-05-28,SD,57,6
2020-10-08,TN,2256,28
2021-04-26,NM,207,0
2020-04-08,RMI,0,0
2020-10-05,PA,799,11
2021-03-19,NY,3693,28
2020-04-07,PA,1559,78
2020-12-11,TN,7415,75
2020-12-21,NY,5669,92
2021-05-16,RMI,0,0
2020-03-25,OH,140,2
2020-03-07,NY,7,0
2021-02-21,NY,3226,37
2020-02-06,SD,0,0
2020-08-03,RMI,0,0
2021-02-08,NY,3901,62
2021-01-03,OH,6808,59
2020-05-16,SD,72,0
2020-03-29,NM,29,1
2020-06-10,NM,145,5
2020-10-03,NM,296,2
2020-10-01,TN,1721,26
2021-09-02,OH,7087,0
2020-11-12,IA,4402,32
2020-03-18,IA,9,0
2021-02-25,SD,156,8
2020-12-01,NY,4716,59
2021-08-29,PA,2442,5
2020-04-18,NY,3258,2
2020-09-28,SD,197,0
2021-02-19,PA,2712,67
2020-03-24,RMI,0,0
2020-10-31,NY,1350,4
2020-11-27,NM,2056,27
2020-10-22,OH,2425,12
2020-09-14,SD,163,0
2021-03-09,TN,1416,26
2021-01-24,OH,4481,31
2020-11-26,OH,0,0
2021-09-06,NM,624,2
2020-05-27,OH,433,42
2020-06-04,RMI,0,0
2021-07-03,NY,151,0
2021-04-25,NY,2162,22
2020-12-03,RMI,0,0
2020-08-26,OH,1089,48
2021-01-21,NM,988,29
2020-06-14,SD,65,0
2021-07-24,TN,1588,15
2020-02-11,TN,0,0
2021-02-13,SD,137,7
2020-11-27,TN,623,47
2020-02-29,SD,0,0
2020-08-08,PA,831,16
2020-06-06,TN,496,6
2020-05-21,TN,562,5
2020-02-13,NY,0,0
2021-01-10,SD,417,15
2021-01-30,PA,5494,140
2021-07-29,RMI,0,0
2020-02-13,RMI,0,0
2021-01-24,NY,6960,105
2020-12-15,RMI,0,0
2021-06-05,IA,93,1
2021-03-10,OH,1868,0
2020-07-25,NM,313,4
2021-06-04,IA,102,2
2020-05-27,SD,57,4
2021-08-18,NM,874,6
2021-08-20,OH,3783,41
2021-01-23,SD,247,12
2021-09-07,RMI,0,0
2021-09-02,SD,535,2
2020-10-29,RMI,0,0
2020-08-04,PA,882,23
2021-02-03,SD,208,3
2020-09-09,RMI,0,0
2020-12-29,PA,9044,267
2020-10-07,RMI,0,0
2021-02-19,RMI,0,0
2020-08-23,NM,94,2
2021-03-27,IA,483,2
2020-02-07,PA,0,0
2021-05-05,NY,1358,19
2021-07-16,SD,24,0
2020-08-12,NM,173,3
2021-07-15,OH,547,0
2020-01-24,NM,0,0
2020-05-23,OH,614,84
2021-01-14,NM,1424,25
2020-03-11,TN,2,0
2021-07-14,OH,407,0
2020-07-08,IA,480,10
2020-09-14,NY,318,3
2020-02-25,SD,0,0
2021-07-29,NM,401,1
2021-05-12,RMI,0,0
2020-12-04,NY,7674,45
2020-08-28,TN,1565,25
2020-03-16,NM,4,0
2020-02-04,NY,0,0
2020-05-01,RMI,0,0
2021-05-01,TN,797,10
2021-04-23,NY,2770,20
2020-05-20,OH,484,61
2021-01-03,NY,8028,114
2021-07-27,TN,2671,6
2021-08-19,OH,3446,0
2020-10-07,NM,425,3
2021-01-13,PA,8171,349
2021-01-15,SD,425,15
2020-08-12,OH,1422,26
2021-07-30,RMI,0,0
2020-08-03,PA,576,0
2020-09-17,TN,1547,21
2020-09-20,SD,252,2
2020-10-10,RMI,0,0
2020-10-01,RMI,0,0
2021-04-20,NY,2148,23
2021-06-20,RMI,0,0
2020-01-31,RMI,0,0
2021-07-04,TN,249,5
2021-04-17,NM,203,2
2020-06-08,SD,33,0
2021-03-15,PA,1395,1
2020-03-23,OH,91,3
2020-10-20,NM,594,9
2020-02-25,NY,0,0
2020-09-24,TN,1553,28
2020-02-17,NM,0,0
2020-04-08,NY,5616,167
2021-05-14,NY,1266,12
2020-10-02,PA,1145,19
2020-12-20,IA,1013,56
2020-03-10,SD,5,0
2021-07-03,PA,217,10
2021-03-13,PA,2821,43
2021-04-21,SD,157,1
2020-10-16,IA,1334,17
2020-02-22,TN,0,0
2020-03-09,IA,5,0
2020-09-27,TN,598,23
2020-04-13,NM,100,6
2020-05-22,IA,334,17
2020-12-30,PA,9491,319
2021-05-16,PA,1041,67
2020-11-01,RMI,-1,0
2021-09-04,OH,6369,0
2020-03-26,OH,163,5
2020-05-25,IA,327,5
2020-11-21,IA,3700,25
2021-01-10,NY,10036,111
2021-03-17,IA,490,9
2020-08-16,PA,718,3
2020-12-18,OH,9684,73
2021-03-12,OH,1806,211
2021-02-20,OH,2611,56
2021-02-27,NM,152,7
2021-08-30,TN,3445,27
2021-04-05,SD,156,0
2020-10-23,PA,2207,33
2020-07-29,NM,345,6
2020-10-15,PA,1586,21
2020-04-26,OH,376,17
2020-03-24,PA,244,5
2020-06-13,IA,369,7
2020-03-20,NY,1011,10
2021-07-20,TN,1504,4
2020-10-07,IA,1052,15
2020-03-04,TN,1,0
2020-01-26,RMI,0,0
2020-12-12,TN,7377,68
2020-11-16,TN,2259,48
2021-02-17,TN,1024,31
2021-05-21,OH,1004,81
2020-04-28,NM,151,10
2020-07-02,SD,67,4
2020-10-15,OH,2178,5
2021-07-10,RMI,0,0
2020-06-08,RMI,0,0
2020-03-03,IA,0,0
2021-05-17,PA,793,17
2020-08-16,OH,613,2
2021-01-04,OH,5942,67
2020-02-15,PA,0,0
2020-11-16,RMI,3,0
2021-06-26,RMI,0,0
2020-11-06,SD,1488,28
2021-08-29,OH,3963,0
2021-04-30,PA,4392,39
2021-08-25,NM,768,1
2021-07-10,IA,92,0
2020-03-26,RMI,0,0
2020-10-21,PA,1430,29
2021-03-17,SD,175,3
2020-06-26,TN,1457,9
2021-05-05,OH,1450,0
2021-06-06,IA,73,4
2021-02-11,TN,1933,37
2020-11-22,NM,2456,36
2020-04-19,NM,47,1
2020-02-16,PA,0,0
2021-07-09,TN,545,3
2020-02-08,IA,0,0
2021-01-31,PA,3958,0
2020-07-18,RMI,0,0
